region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1101,1,62,1,1,2020,1798,12001010040001798,1,20,1010040,1798,1,17408,18.10.2020,20201020,20201020,,7,,,4,,,,1,18.10.2020,16.10.2020,24,159002,,,,,,,,,,,3,,3,1,,01401365000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,87,91,,,,227,,,,,,137,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210831,20210831,,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,,,1,,7016,,,,900,,62,20210831,,,1,,2,,1,,,,,12000.0,,,,,,,,,,,,,2,11,18,,,1,,2,,7,7,,,,,,,,20210831,,,,,,,,,,,1
1101,1,59,1,1,2020,2254,12001010042002254,1,20,1010042,2254,1,22222,09.09.2020,20201015,20201015,,15,,,7,,,,1,09.10.2020,09.09.2020,13,118001,,,,,,,,,,,2,,,1,,01401370000,,2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,162,134,63,,,,,,,,,,,,,1,,1,1,,1,,,,,,,,,,2,10,,,,724,,,,,,589,,589,,,,,5,20210420,20210420,1100,,,,3,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,725,,,,,,9,20210410,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,1,,5,,15,,,,,,,,,20210419,,,,,,,,,,,1
1101,1,23,1,1,2020,240,12001010004000240,1,20,1010004,240,1,3008,19.09.2020,20200930,20200930,,7,,,4,,,,1,29.09.2020,17.08.2020,,158002,    Â,,,,,,,,,,3,,3,1,,01225501000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,,,,,,589,,589,,,,,2,20210512,20210512,,,,,,,,,,,,1,,,100,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210511,,,1,,,,1,,,,,20000.0,,,,,,,,,,,,,,2,,,,1,,2,,7,,1308,,,,,,,20210430,,,,,,,,,,,1
1101,1,60,1,1,2020,1546,12001010038001546,1,20,1010038,1546,1,26570,01.10.2020,20201006,20201006,,14,,,7,,,,1,02.10.2020,01.10.2020,14,161001,,,,,,,,,,,3,2,,1,134,01401363000,165,2,1000,52000,68,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210227,20210227,1000,,,,,,,1,,,,1,9,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210226,,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,14,,,,,,,,,20210220,,,,,,,,,,,1
1101,1,8,1,1,2020,222,12001010033000222,1,20,1010033,222,1,1519,10.11.2016,20200930,20200930,,6,,,4,1030,213,6,1,30.09.2020,10.10.2016,,159002,,,,,,,,,,,3,,3,1,70105,01208821001,,4,,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210121,20210121,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210111,,,1,,,,1,,,,,70440.0,,,,,,,,,,,,,2,,,,,1,,2,,7,,,,,,,,,20210111,,,,,,,,,,,1
1101,2,54,1,1,2020,93,12002010008000093,1,20,2010008,93,1,471,24.08.2020,20200911,20200911,,7,,,3,,,,1,03.09.2020,30.07.2020,4,139001,,,,,,,,,,,2,,,1,70105,01258877001,,4,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,162,,,,,,,,,,,10,,,,1,,,,,,1,,,,,,,,,4,10,,,,2,,,,,,589,,589,,,,,1,20210531,20210531,,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210531,9,20210630,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,15,7,,,,,,,,,20210531,,,,,,,,,,,1
1101,2,54,1,1,2020,94,12002010008000094,1,20,2010008,94,1,472,24.08.2020,20200911,20200911,,7,,,3,,,,1,03.09.2020,01.08.2020,21,139001,,,,,,,,,,,2,,,1,70105,01258877001,,4,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,162,,,,,,,,,,,10,,,,1,,,,,,1,,,,,,,,,4,10,,,,2,,,,,,589,,589,,,,,1,20210531,20210531,,,,,,,,1,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210531,9,20210630,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,15,7,,,,,,,,,20210531,,,,,,,,,,,1
1101,1,36,1,1,2020,462,12001010028000462,1,20,1010028,462,1,6162,10.09.2020,20200918,20200918,,80,,,4,,,,1,15.09.2020,10.09.2020,,228002,,,,,,,,,,,1,,1,1,102,01419000023,,3,,,8,,,,,,,,,,,,,,,,,1201,,,,,,,,,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,101,183,,,,,,,,,,,14,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210225,20210225,,,,,,,,6,5,,,1,,,,,,1,,,589,,,,589,,1,,,,1,,26,,,,,,1,20210224,,,2,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,2,,134,,,,,,,,,20210224,,,,,,,,,,,1
1101,1,57,1,1,2020,1157,12001010049001157,1,20,1010049,1157,1,16125,30.08.2020,20200915,20200915,,12,,,7,,,,1,09.09.2020,30.08.2020,24,112002,    Ä,,,,,,,,,,3,,,1,,01405000000,,3,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,227,161,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,800,,589,,589,,,,,5,20210227,20210227,1110,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,800,,31,20210226,,,13,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,5,,12,,,,,,,,,20210218,,,,,,,,,,,1
1101,1,57,1,1,2020,1171,12001010049001171,1,20,1010049,1171,1,16117,30.08.2020,20200915,20200915,,12,,,7,,,,1,09.09.2020,30.08.2020,,116000,,,,,,,,,,,2,,,1,,01405000000,,3,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,161,227,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,800,,589,,589,,,,,5,20210227,20210227,1110,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,800,,31,20210226,,,13,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,5,,12,,,,,,,,,20210218,,,,,,,,,,,1
1101,1,583,1,1,2020,267,12001010062000267,1,20,1010062,267,1,3663,12.08.2020,20200917,20200917,,7,,,4,,,,1,11.09.2020,11.07.2020,14,159002,,,,,,,,,,,3,,3,1,70000,01416000000,,3,,,41,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,,,589,,589,,,,,2,20210630,20210630,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,139,,2,,,,,,1,20210630,,,1,,2,,1,,,,,170000.0,,,,,,,,,,,,,2,18,,,,1,,2,,7,,,,,,,,,20210610,,,,,,,,,,,1
1101,1,61,1,1,2020,1489,12001010041001489,1,20,1010041,1489,1,14066,09.09.2020,20200916,20200916,,7,,,7,,,,1,11.09.2020,09.09.2020,,228013,    À,,,,,,,,,,4,,,1,,01401367000,,2,1100,,8,,,,,,,,,,,,,,,,,2407,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20210322,20210322,1100,,,,,,,,,,,1,,,200,,1,,,,589,,,,589,,1,,,,1,,,2,,,,,1,20210312,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2,,134,,,,,,,,,20210309,,,,,,,,,,,1
1101,1,65,1,1,2020,2535,12001010039002535,1,20,1010039,2535,1,34165,17.10.2020,20201023,20201023,,14,,,7,,,,1,18.10.2020,17.10.2020,18,119001,,,,,,,,,,,2,,,1,70105,01401364000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,78,66,,,,,161,217,162,,,136,,,,,,,,,,1,,,,,,1,,,,,,,,,4,10,,,,2,,,,,,589,,589,,,,,5,20210325,20210325,,,,,,,,,,,1,1,,,201,,,,,,589,,,,589,,,1,,,,1,,,2,,,,31,20210324,,,,17,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,14,,,,,,,,,20210319,,,,,,,,,,,1
1101,1,362,1,1,2020,1839,12001010040001839,1,20,1010040,1839,1,12595,15.10.2020,20201028,20201028,,7,,,4,,,,1,24.10.2020,11.10.2020,19,158001,,,,,,,,,,,2,,,1,351,01401365000,,2,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,11,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,2,20210228,20210228,1100,,,,,,,,,,,1,9,,201,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210225,,,1,,,,1,,,,,5917.0,,,,,,,,,,41,43,,2,11,,,,1,,2,,7,7,1308,,,,,,,20210224,,,,,,,,,,,1
1101,1,56,1,1,2020,1057,12001010050001057,1,20,1010050,1057,1,14095,25.09.2020,20201008,20201008,,7,,,4,,,,1,05.10.2020,25.09.2020,10,159001,,,,,,,,,,,2,,,1,70105,01405000000,,3,,,,,114,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210220,20210220,,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210218,,,1,,1,,1,,,,,7732.0,,,,,,,,,,43,,,2,11,18,,,,,2,,7,,,,,,,,,20210208,,,,,,,,,,,1
1101,1,361,1,1,2020,1349,12001010041001349,1,20,1010041,1349,1,8676,22.08.2020,20200828,20200828,,7,,,4,,,,1,22.08.2020,22.08.2020,2,158002,    Â,,,,,,,,,,3,,3,1,351,01401367000,,2,,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,11,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,2,20211123,20211123,,,,,,,,,,,,1,,,,,,,,,589,589,,,589,589,1,,,,1,,2,,,,,,1,20211108,,,1,,,,1,,,,,13983.0,,,,,,,,,,43,,,2,18,,,,1,,2,,7,56,1309,,,,,,,20211029,,,,,,,,,,,1
1101,2,8,1,1,2020,62,12002010018000062,1,20,2010018,62,1,255,13.08.2020,20200831,20200831,,14,,,3,,,,1,24.08.2020,30.07.2020,,139001,,,,,,,,,,,2,,,1,70105,01208878001,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,,162,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,10,,,,,2,,,,,,589,,589,,,,,1,20210131,20210131,,,,,,,,1,,,,1,,,202,,1,,,,589,,,,,589,5,,,,1,,2,,,,,,1,20210128,,,17,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,12,,,,,,,,,20210111,,,,,,,,,,,1
1101,1,9,1,1,2020,147,12001010073000147,1,20,1010073,147,1,2021,11.09.2020,20200923,20200923,,7,,,4,,,,1,21.09.2020,06.04.2020,16,158003,    Ã,,,,,,,,,,1,,,1,,01209000000,,4,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,50,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,5000,,,,,,589,,589,,,,,2,20210130,20210130,,,,,2,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210128,,,1,,,,1,,,,,1000.0,,,,,,,,,,51,,,2,18,,,,1,,2,,7,,,,,,,,,20210127,,,,,,,,,,,1
1101,1,57,1,1,2020,1246,12001010049001246,1,20,1010049,1246,1,17036,12.09.2020,20200925,20200925,,12,,,7,,,,1,22.09.2020,12.09.2020,,115002,    Â,,,,,,,,,,2,,,1,70105,01405000000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,78,,,,,227,,,,,,236,,,,,,4,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,5,20210427,20210427,,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210423,9,20210609,17,,,,,,,,,,,,,,,,,,,,,,2,11,,,,,,5,15,12,,,,,,,,,20210414,,,,,,,,,,,1
1101,1,583,1,1,2020,346,12001010062000346,1,20,1010062,346,1,4698,20.10.2020,20201031,20201031,,7,,,4,,,,1,29.10.2020,28.08.2020,,159002,,,,,,,,,,,3,,3,1,,01416000000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,91,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210625,20210625,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,139,,2,,,,,,9,20210515,,,1,,,,1,,,,,21000.0,,,,,,,,,,,,,2,18,,,,,,2,,7,,,,,,,,,20210531,,,,,,,,,,,1
1101,1,61,1,1,2020,1635,12001010041001635,1,20,1010041,1635,1,15306,04.10.2020,20201007,20201007,,7,,,7,,,,1,04.10.2020,03.10.2020,18,158001,,,,,,,,,,,2,,,1,351,01401367000,,2,1100,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,28,11,,,1,,,,,,,,,,,,,,,3,,,,,5000,,,,,,589,,589,,,,,2,20210312,20210312,1100,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,,1,,,2,,,,1,20210309,,,1,,,,1,,,,,5225.0,,,,,,,,,,31,11,,2,,,,,,,2,,7,7,1302,,,,,,,20210302,,,,,,,,,,,1
1101,1,65,1,1,2020,2153,12001010039002153,1,20,1010039,2153,1,29710,06.09.2020,20200909,20200909,,7,,,4,,,,1,06.09.2020,06.09.2020,,158002,   ÁÂ,,,,,,,,,,3,,3,1,102,01401364000,,2,,,68,45,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,227,,,,,,,,,,,,,,12,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,2,20210319,20210319,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,,6,,,800,,1,20210315,9,20210329,1,,2,,1,,,,,55000.0,,,,,,,,,,51,,,,2,,,,1,,2,15,7,7,,,,,,,,20210309,,,,,,,,,,,1
1101,1,57,1,1,2020,1144,12001010049001144,1,20,1010049,1144,1,16470,04.09.2020,20200914,20200914,,7,,,4,,,,1,07.09.2020,04.09.2020,16,158002,    Â,,,,,,,,,,3,,3,1,134,01405000000,,3,1000,,,114,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,14,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,800,,589,,589,,,,,2,20210125,20210125,1000,,,,,,,,,,,1,9,,202,211,,,,,589,,,,589,,1,,,,,1,,6,,,800,,1,20210120,,,1,,1,,1,,,,,12687.0,,,,,,,,,,,,,2,,,,,,,2,,7,,,,,,,,,20210111,,,,,,,,,,,1
1101,1,12,1,1,2020,119,12001010058000119,1,20,1010058,119,1,1374,03.09.2020,20200917,20200917,,7,,,7,,,,1,13.09.2020,03.09.2020,,159001,,,,,,,,,,,2,,,1,,01212822001,,4,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,161,227,,,,,137,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,5,20210730,20210730,,,,,2,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210730,,,1,,,,1,,,,,3600.0,,,,,,,,,,,,,2,,,,,,,5,,7,,,,,,,,,20210729,,,,,,,,,,,1
1101,1,365,1,1,2020,1935,12001010039001935,1,20,1010039,1935,1,6632,24.08.2020,20200827,20200827,,7,,,7,,,,1,25.08.2020,21.08.2020,9,158001,,,,,,,,,,,2,,,1,,01401364000,,2,1000,,,,4,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,2,20210126,20210126,1000,,,,,,,5,6,,,1,9,,202,111,1,,,,589,,,,589,,1,,,,1,,,,2,,,,1,20210118,,,1,,,,1,,,,,3300.0,,,,,,,,,,51,,,2,,,,,1,,2,,7,,,,,,,,,20210111,,,,,,,,,,,1
1101,1,66,1,1,2020,570,12001010016000570,1,20,1010016,570,1,6726,28.08.2020,20200831,20200831,,7,,,7,,,,1,31.08.2020,27.08.2020,,119001,,,,,,,,,,,2,,,1,70105,01406000000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,79,,,,,161,163,,,,,,,,,,,4,,,,1,,,,,,1,,,,,,,,,4,20,,,,6,,,,800,,589,,589,,,,,5,20210831,20210831,,,,,,,,,,,,1,,,201,202,1,,,,589,589,,,589,589,1,,,,1,,2,,,,,,31,20210831,,,31,,3,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,7,61,,,,,,,,20210829,,,,,,,,,,,1
1101,1,35,1,1,2020,174,12001010072000174,1,20,1010072,174,1,15734,18.08.2020,20200831,20200831,,7,,,4,,,,1,25.08.2020,18.08.2020,6,158002,    Á,,,,,,,,,,3,2,,1,70000,01238871002,,4,,,24,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,227,161,,,,,,,,,,,11,12,14,28,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,2,20210226,20210226,,,,,,,,,,,,1,6,,,201,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210220,,,1,,,,,,,,,,,,,,,,,,,11,,,2,18,,,,1,,2,,7,,,,,3,,,,20210218,,,,,,,,,,,1
1101,1,1,1,1,2020,527,12001010011000527,1,20,1010011,527,1,5418,07.09.2020,20201012,20201012,,7,,,4,,,,1,07.10.2020,12.02.2020,,158003,    Ã,,,,,,,,,,1,,,1,,01403000000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,58,,,,,161,162,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,10,,,,2,,,,,,589,,589,,,,,2,20210414,20210414,,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,,,1,,2,,,,,,1,20210412,,,1,,1,,1,,,,,18500.0,,,,,,,,,,,,,,,,,,,,2,,7,7,,,,,,,,20210408,,,,,,,,,,,1
1101,1,28,1,1,2020,70,12001010081000070,1,20,1010081,70,1,975,28.06.2020,20200707,20200707,,11,,,7,,,,1,01.07.2020,28.06.2020,1,264010,,,,,,,,,,,2,,,1,,01231856001,,4,1110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210528,20210528,1110,,,,,,,1,,,,1,,,201,,1,,,,589,589,,,589,589,1,,,,1,,2,,,,,,31,20210527,,,17,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,11,,,,,,,,,20210526,,,,,,,,,,,1
1101,1,59,1,1,2020,1468,12001010042001468,1,20,1010042,1468,1,16681,11.07.2020,20200716,20200716,,7,,,4,,,,1,12.07.2020,08.07.2020,16,158002,    Â,,,,,,,,,,3,,3,1,,01401370000,,2,1100,,75,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,14,,,,1,,,,,,1,,,,,,,,,4,9,,,,2,,,,,,589,,589,,,,,2,20210929,20210929,1100,,,,,,,,,,,1,9,,200,,1,,,,589,,,,589,,5,,,,1,,2,,,,,,1,20210929,,,1,,,,1,,,,,100000.0,,,,,,,,,,11,,,2,,,,,,,2,,7,,,,,,,,,20210924,,,,,,,,,,,1
1101,1,47,1,1,2020,176,12001010030000176,1,20,1010030,176,1,2062,11.07.2020,20200715,20200715,,12,,,7,,,,1,13.07.2020,11.07.2020,22,228001,,,,,,,,,,,2,,6,1,70000,01251857001,,4,,,8,,,,,,,,,,,,,,,,,1201,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,,,,,101,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210819,20210819,,,,,,,,,,,,1,,,211,201,1,,,,589,,,,,589,1,,,,1,,2,,,,,,31,20210816,,,2,,,,,,,,,,,,,,,,,,,,,,2,7,,,,1,,5,,12,61,,,,,,,,20210809,,,,,,,,,,,1
