region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1120,1,39,1,1,2019,390108,11901200020390108,1,19,1200020,390108,1,1047,18.03.2019,20190430,20190430,,80,3,,7,,,,1,16.04.2019,13.02.2019,,322020,,,,,,,,,,,2,,,1,,20231501000,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20211203,20211203,,,,,,,,,,,,1,,,101,,,,,,589,,,,589,,1,,,,167,,2000,,,,,,52,20211122,,,1,,,,,,,,,,,,,,,,,,,,,,2,4,18,,,1,,2,,12,12,,,,,,,,20211122,20190430,20190430,4,,,,,20190416,2,12,1
1120,1,35,1,1,2019,390396,11901200020390396,1,19,1200020,390396,1,4792,25.11.2019,20191230,20191230,,80,,,4,,,,1,24.12.2019,25.11.2019,8,158002,аб,,,,,,,,,,3,,3,1,134,20231856001,,4,1100,,5000,6000,4,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,7,14,28,,,1,,,,,,,,,,,,,,,,,,,,7016,,,,900,,589,,589,,,,,2,20211203,20211203,1100,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20211130,,,1,,,,1,,,,,200381.0,,,,,,,,,,11,41,,18,,,,,1,,2,,7,,,,,,,,,20211130,,,,,,,,,2,7,1
1120,1,39,1,1,2020,390070,12001200020390070,1,20,1200020,390070,1,814,18.02.2020,20200325,20200325,,80,,,4,,,,1,18.03.2020,15.02.2020,,159002,,,,,,,,,,,3,,3,1,,20231501000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,49,56,91,,,161,227,,,,,137,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,88,,589,,589,,,,,2,20211122,20211122,,,,,3,,,,,,,,,,,,,,,,589,,,,589,,2,,,,1,,723,,,,,,62,20210924,63,20211008,1,,,,1,,,,,9970.0,,,,,,,,,,31,,,2,2,18,,,1,,2,,7,12,,,,,,,,20210924,,,,,,,,,2,7,1
1120,8,41,1,1,2020,410009,12008200028410009,1,20,8200028,410009,1,9,31.08.2020,20200831,20200831,,82,,,25,,,,1,31.08.2020,31.08.2020,,157001,,,,,,,,,,,2,,,1,,20235844004,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,168,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,1,70,,,,1,,,,,,589,,589,,,,,25,20210421,20210421,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210413,,,,,,,1,,,,,91736.0,,,,,,,,,,,,,2,,,,,1,,25,,82,7,,,,,,,,20210413,,,,,,,,,25,82,1
1120,1,41,1,1,2020,410109,12001200022410109,1,20,1200022,410109,1,1447,31.05.2020,20200630,20200630,,80,,,7,,,,1,29.06.2020,31.05.2020,21,158002,б,,,,,,,,,,2,,,1,70000,20235000000,,4,,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,5,20210630,20210630,1100,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210624,,,1,,2,,1,,,,,7875.0,,,,,,,,,,11,41,,2,11,,,,,,5,,7,12,1309,,,,,,,20210624,,,,,,,,,5,7,1
1120,1,41,1,1,2020,410120,12001200022410120,1,20,1200022,410120,1,1327,18.05.2020,20200720,20200720,,80,,,4,,,,1,15.07.2020,18.05.2020,23,158003,ю,,,,,,,,,,1,,,1,70105,20235840001,,4,,,243,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,,,,,,,,,,,,14,,,,1,,,,,,1,,,,,,,,,3,4,,,,5000,,,,,,589,,589,,,,,2,20210131,20210131,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210126,,,,,,,1,,,,,3068.0,,,,,,,,,,11,41,,2,,,,,1,,2,,7,12,1309,,,,,,,20210126,,,,,,,,,2,7,1
1120,1,41,1,1,2020,410123,12001200022410123,1,20,1200022,410123,1,1541,07.06.2020,20200723,20200723,,80,,,4,1033,213,12,1,20.07.2020,06.06.2020,17,158002,б,,,,,,,,,,3,,3,1,,20235812001,,4,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210601,20210601,1100,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210528,,,,,1,,1,,,,,5863.0,,,,,,,,,,11,41,,2,16,,,,1,,2,,7,12,1309,,,,,,,20210528,,,,,,,,,2,7,1
1120,1,41,1,1,2020,410125,12001200022410125,1,20,1200022,410125,1,1480,02.06.2020,20200731,20200731,,80,,,4,,,,1,30.07.2020,29.05.2020,23,158003,ю,,,,,,,,,,1,,,1,70105,20235840001,,4,,,243,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,,,,,,,,,,,,14,,,,1,,,,,,1,,,,,,,,,3,4,,,,5000,,,,,,589,,589,,,,,2,20210131,20210131,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210126,,,,,,,1,,,,,1643.0,,,,,,,,,,11,41,,2,,,,,1,,2,,12,12,,,,,,,,20210126,,,,,,,,,2,12,1
1120,1,41,1,1,2020,410190,12001200022410190,1,20,1200022,410190,1,2698,10.09.2020,20201013,20201013,,12,,,7,,,,1,09.10.2020,10.09.2020,13,158002,б,,,,,,,,,,2,,,1,,20235000000,,4,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,800,,589,,589,,,,,2,20210802,20210802,1100,,,,,,,,,,,,,,,,,,,,737,,,,589,,1,,9,,170,,2,,,,,,62,20210608,63,20210616,1,,2,,1,,,,,5488.0,,,,,,,,,,41,,,2,2,4,,,1,,2,15,7,12,1309,,,,,,,20210608,,,,,,,,,2,7,1
1120,1,39,1,1,2020,390238,12001200020390238,1,20,1200020,390238,1,4642,26.08.2020,20200831,20200831,,80,,,4,,,,1,28.08.2020,26.08.2020,9,158002,ю,,,,,,,,,,3,,,1,134,20231501000,,3,1001,,86,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,6,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210603,20210603,1001,430,,,2,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,800,,62,20210429,63,20210511,1,,,,1,,,,,113936.0,,,,,,,,,,41,,,2,2,18,,,1,,2,15,7,7,,,,,,,,20210429,,,,,,,,,2,7,1
1120,1,39,1,1,2020,390246,12001200020390246,1,20,1200020,390246,1,4624,25.08.2020,20200908,20200908,,80,,,7,,,,1,03.09.2020,25.08.2020,14,158001,,,,,,,,,,,2,,,1,134,20231501000,,3,1000,,66,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210728,20210728,1000,,,,3,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,1000,,,,,,4,20210716,,,1,,,,1,,,,,7012.0,,,,,,,,,,31,,,2,2,18,,,1,,5,,12,7,,,,,,,,20210716,,,,,,,,,5,12,1
1120,1,39,1,1,2020,390270,12001200020390270,1,20,1200020,390270,1,4788,02.09.2020,20200929,20200929,,80,,,4,,,,1,24.09.2020,02.09.2020,11,158002,б,,,,,,,,,,3,,3,1,134,20231501000,,3,1000,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,10,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,800,,589,,589,,,,,2,20210609,20210609,1000,,,,3,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,20,,,,,,1,20210603,,,1,,,,1,,,,,10134.0,,,,,,,,,,11,41,,,,18,,,1,,2,,7,7,,,,,,,,20210603,,,,,,,,,2,7,1
1120,1,39,1,1,2020,390287,12001200020390287,1,20,1200020,390287,1,5601,11.10.2020,20201014,20201014,,80,,,4,,,,1,13.10.2020,11.10.2020,8,158002,юаб,,,,,,,,,,3,,,1,134,20231501000,,3,1110,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,227,,,,,,201,,,,,,12,14,28,,1,,,,,,,,,,,,,,,,,,,,7016,,,,986,,589,,589,,,,,2,20210830,20210830,1110,420,,,3,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,702,802,,,,,1,20210528,9,20210624,1,,,,1,,,,,22000.0,,,,,,,,,,31,,,2,2,18,,,1,,2,,7,7,1309,,3,,,,,20210528,,,,,,,,,2,7,1
1120,1,40,1,1,2017,400576,11701200021400576,1,17,1200021,400576,1,7100,16.11.2017,20171129,20171129,,80,,,4,,,,1,28.11.2017,16.11.2017,12,159002,,,,,,,,,,,3,,3,1,70105,20233501000,,3,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,1,,,,,,1,,,,,,,,,3,4,,,,5000,,,,,,589,,589,,,,,2,20210831,20210831,,,,,2,,,,,,,,,,,,,,,,589,,,,589,,5,,,,1,,2000,,,,,,1,20210818,,,1,,,,1,,,,,25000.0,,,,,,,,,,,,,2,16,,,,1,6,2,,7,12,,,,,,,,20210818,,,,,,,,,2,7,1
1120,1,65,1,1,2018,400037,11801200021400037,1,18,1200021,400037,1,402,24.01.2018,20180126,20180126,,80,,,4,,,,1,24.01.2018,24.01.2018,4,162003,,,,,,,,,,,4,,,1,70105,20233856001,,4,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,30,,,,,,236,,,,,7,10,2,4,,1,,,,,,,,,,,,,,,3,,,,,6000,,,,,,589,,589,,,,,3,20210913,20210913,,410,,,,,,,,,,1,,,200,,,,,,589,,,,589,,1,,,,139,,2,,,,,,1,20210906,,,1,,,,1,,,,,50000.0,,,,,,,,,,11,41,31,2,7,,,,1,,3,,7,64,1309,,,,,,,20210906,,,,,,,,,3,7,1
1120,2,80,1,1,2019,420006,11902200045420006,1,19,2200045,420006,1,336,07.05.2019,20190523,20190523,,1,,,3,,,,1,13.05.2019,24.11.2018,20,109002,,,,,,,,,,,2,,,1,150,20237836001,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,4,,,,1,1,,,,,,,,,,,,,,,,,,,5000,,,,,,589,,589,,,,,1,20210403,20210403,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,6,,,,100090,,52,20210329,,,,,,,,,,,,,,,,,,,,,,43,,,2,16,,,,1,,1,,1,,,,,,,,,20210329,,,,,,,,,1,1,1
1120,1,15,1,1,2019,450302,11901200026450302,1,19,1200026,450302,1,2924,09.05.2019,20190524,20190524,,18,,,7,,,,1,18.05.2019,09.05.2019,22,158001,,,,,,,,,,,2,,,1,76000,20243000000,,4,1000,,2,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,7,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,3016,,589,,589,,,,,2,20210904,20210904,1000,,,,,,,6,1,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210831,,,1,,,,1,,,,,5000.0,,,,,,,,,,,,,,,,,,1,,2,,12,12,,,,,,,,20210831,,,,,,,,,2,12,1
1120,1,45,1,1,2019,450308,11901200026450308,1,19,1200026,450308,1,2897,09.05.2019,20190530,20190530,,80,,,4,,,,1,18.05.2019,09.05.2019,,158002,б,,,,,,,,,,3,,3,1,70000,20243551000,,4,,,62,2,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,,,1,,,,,,,,,,,,,,,,,,,,3000,,,,,,589,,589,,,,,2,20210703,20210703,,,,,,,,,,,,,,,,,,,,,737,,,,589,,1,,1,,1,,2,,,,,,1,20210629,,,1,,,,1,,,,,14200.0,,,,,,,,,,11,41,,16,16,,,,1,,2,,2,2,,,,,,,,20210629,,,,,,,,,2,2,1
1120,1,44,1,1,2020,440067,12001200025440067,1,20,1200025,440067,1,1054,29.04.2020,20200521,20200521,,80,,,7,,,,1,08.05.2020,29.04.2020,19,158001,,,,,,,,,,,2,,,1,,20241848002,,4,2000,,7,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,12,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210801,20210801,2000,,,,,,,5,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210730,,,1,,,,1,,,,,18000.0,,,,,,,,,,11,,,2,2,16,,,1,,5,,7,,1309,1309,1,2,,,,20210730,,,,,,,,,5,7,1
1120,1,44,1,1,2020,440118,12001200025440118,1,20,1200025,440118,1,1871,23.07.2020,20200731,20200731,,80,,,7,,,,1,30.07.2020,22.07.2020,6,158001,,,,,,,,,,,2,,,1,70000,20241551000,,3,1110,,6000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,5,20210316,20210316,1110,,,,,,,1,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210312,,,1,,,,1,,,,,3800.0,,,,,,,,,,11,,,2,2,16,,,1,,5,,7,12,1309,1309,1,2,,,,20210312,,,,,,,,,5,7,1
1120,1,31,1,1,2020,440169,12001200025440169,1,20,1200025,440169,1,2853,25.10.2020,20201030,20201030,,80,,,4,,,,1,28.10.2020,25.10.2020,10,158002,б,,,,,,,,,,3,,3,1,70000,20241852001,,4,,,43,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,161,,,,,,,,,,7,12,14,,,1,,,,,,1,,,,,,,,,4,3,,,,6,,,,800,,589,,589,,,,,2,20210703,20210703,,,,,,,,1,,,,1,,,100,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210531,,,1,,,,1,,,,,26700.0,,,,,,,,,,10,,,2,,,,,1,,2,,7,7,1309,1309,3,,,,,20210531,,,,,,,,,2,7,1
1120,1,45,1,1,2019,450468,11901200026450468,1,19,1200026,450468,1,5306,30.07.2019,20190812,20190812,,80,,,4,,,,1,01.08.2019,30.07.2019,8,158004,юа,,,,,,,,,,1,,2,1,70000,20243551000,,4,,,49,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,12,14,,1,,,,,,,,,,,,1,,2,,,,,,7012,,,,300,2349,589,,589,,,,,2,20210519,20210519,,213,,,,,,,,,,1,,,,,,,,,737,589,,,737,589,1,5,1,,170,1,2,,,,,,1,20210407,,,1,,,,1,,,,,7232000.0,,,,,,,,,,11,,,7,2,,,,1,,2,,7,,,,,,,,,20210407,,,,,,,,,2,7,1
1120,1,45,1,1,2019,450519,11901200026450519,1,19,1200026,450519,1,5765,14.08.2019,20190830,20190830,,2,,,4,,,,1,23.08.2019,22.06.2019,22,268001,,,,,,,,,,,3,,,1,142,20243804005,,4,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,14,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210219,20210219,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,6000,,,,2449,,1,20210205,,,,,,,,,,,,,,,,,,,,,,11,,,16,16,,,,1,,2,,2,2,,,,,,,,20210205,,,,,,,,,2,2,1
1120,1,45,1,1,2019,450668,11901200026450668,1,19,1200026,450668,1,7296,11.10.2019,20191028,20191028,,80,,,4,,,,1,20.10.2019,10.10.2019,,158002,аб,,,,,,,,,,3,,3,1,,20243828001,,4,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,161,,,,,,101,,,,,7,14,12,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,1088,,589,,589,,,,,2,20210429,20210429,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,1,,1,,2,,,,,,1,20210426,,,1,,,,1,,,,,16500.0,,,,,,,,,,41,51,11,,,,,,,,2,,7,2,1309,,,,,,,20210426,,,,,,,,,2,7,1
1120,1,45,1,1,2019,450763,11901200026450763,1,19,1200026,450763,1,6667,16.09.2019,20200722,20200722,,12,,,7,1033,213,13,1,27.11.2019,28.08.2019,16,158010,,,,,,,,,,,2,,,1,134,20243860004,,4,1001,,66,225,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210402,20210402,1001,,,,,,,,,,,1,,,,,,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210331,,,,,,,1,,,,,2418.0,,,,,,,,,,11,,,2,2,,,,1,,2,,2,2,,,,,,,,20210331,20200430,20200430,4,,,,,20200101,2,2,1
1120,1,45,1,1,2020,450330,12001200026450330,1,20,1200026,450330,1,3264,21.05.2020,20200530,20200530,,7,,,7,,,,1,29.05.2020,21.05.2020,20,158001,,,,,,,,,,,2,,,1,,20243828002,,4,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,1375,,589,,589,,,,,5,20210310,20210310,1100,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,31,20210130,,,1,,,,1,,,,,10000.0,,,,,,,,,,,,,2,2,,,,1,,5,,7,7,,,,,,,,20210130,,,,,,,,,5,7,1
1120,1,45,1,1,2020,450373,12001200026450373,1,20,1200026,450373,1,3904,13.06.2020,20200629,20200629,,80,,,4,,,,1,22.06.2020,13.06.2020,16,158002,б,,,,,,,,,,3,,3,1,351,20243860003,,4,1100,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,7016,,,,999,,589,,589,,,,,2,20210703,20210703,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,62,20210225,63,20210531,1,,,,1,,,,,19600.0,,,,,,,,,,11,41,51,2,16,,,,1,,2,,7,2,1309,,,,,,,20210225,,,,,,,,,2,7,1
1120,1,45,1,1,2020,450382,12001200026450382,1,20,1200026,450382,1,4184,20.06.2020,20200629,20200629,,80,,,4,,,,1,25.06.2020,20.06.2020,4,158002,б,,,,,,,,,,1,,3,1,351,20243860001,,4,2004,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,161,,,,,,,,,,7,14,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,1899,,589,,589,,,,,2,20210302,20210302,2004,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,62,20210225,,,1,,,,1,,,,,20000.0,,,,,,,,,,,,,16,,,,,1,,2,,7,2,1309,,,,,,,20210225,,,,,,,,,2,7,1
1120,1,45,1,1,2020,450394,12001200026450394,1,20,1200026,450394,1,4250,22.06.2020,20200717,20200717,,80,,,4,,,,1,01.07.2020,22.06.2020,6,158002,б,,,,,,,,,,3,,3,1,351,20243860001,,4,1100,,6000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,13,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210302,20210302,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,62,20210225,,,1,,,,1,,,,,20000.0,,,,,,,,,,,,,16,,,,,1,,2,,7,2,1309,,,,,,,20210225,,,,,,,,,2,7,1
1120,1,45,1,1,2020,450395,12001200026450395,1,20,1200026,450395,1,4271,23.06.2020,20200717,20200717,,18,,,4,,,,1,02.07.2020,23.06.2020,,158002,б,,,,,,,,,,3,,3,1,351,20243860001,,4,1100,,13,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,12,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,,,589,,589,,,,,2,20210302,20210302,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2000,,,,,,62,20210225,,,1,,,,1,,,,,32000.0,,,,,,,,,,,,,16,,,,,1,,2,,7,2,1309,,,,,,,20210225,,,,,,,,,2,7,1
